,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle1,primaryStyle2,primaryStyle3,primaryStyle4,subStyle1,subStyle2
1953,KR_6922473476,6922473476,CLASSIC,14.2.556.3141,Yone,777.0,MIDDLE,False,0,0.0,0,0,0,10061,13.0,0,4,3,1312,6408,1312,19829,0,13,2.0,0,0,True,1,2,False,False,False,False,False,True,1,8711,8400.0,0,MIDDLE,0,0,1,6672,3006,6673,1036,1055,1029,3340,21,0.0,4,MIDDLE,365.0,0,1,344,10692,2858,19031,0,4,0,0,0,0,0,2,3,0,73876,6772,11714,22,0,0.0,SUPPORT,0,155,25,33,8,3,14,3,4,148,False,14,1729,86469,10936,0,31944,3062,0,92,116,402,1.0,0,1901,1305,1197,0,0,8,0,0,15,2,1,5,4.0,302.25457939524625,379.4610049834473,0.0,1.0,0.0,1729.334841,0.2352941176470588,0.5249848013118547,0.0,1.0,2.0,1.0,0.3076923076923077,0.1394631325561902,0.0,1.0,8008,9111,9104,8014,8139,8135
1954,KR_7004858620,7004858620,CLASSIC,14.6.570.6276,Yone,777.0,TOP,True,0,0.0,0,0,0,9631,12.0,0,0,4,1412,2516,1412,9299,0,1,1.0,0,0,True,0,0,False,False,False,False,False,True,0,6536,5925.0,0,TOP,0,0,0,3153,2031,0,3123,3006,0,3340,13,1.0,4,NONE,0.0,3,1,418,9878,2455,592,0,0,0,0,0,0,0,0,1,0,58736,6767,10663,6498,0,0.0,SUPPORT,0,156,45,41,5,2,12,2,4,301,False,20,1016,71993,10398,0,11255,1266,0,122,99,16,1.0,0,3378,1176,0,0,0,0,0,0,8,1,0,6,4.0,385.7272645561609,613.6349015688263,0.0,0.0,0.0,1016.7855129,0.1739130434782608,0.4954332502876722,0.0,0.0,1.0,21.0,4.0,0.2252190157960743,7.0,1.0,8008,9111,9104,8299,8473,8242
1955,KR_6969049258,6969049258,CLASSIC,14.4.562.8237,Ziggs,115.0,BOTTOM,True,0,0.0,12,0,0,11252,13.0,0,4,2,20107,29777,20107,5574,0,4,0.0,0,0,True,0,0,False,True,False,False,False,True,1,10578,10600.0,0,BOTTOM,2,2,0,4646,4628,6655,1052,1052,3020,3363,17,0.0,3,BOTTOM,0.0,0,1,507,102248,17049,2837,0,8,0,0,0,0,0,1,4,0,11302,706,9755,4655,0,0.0,CARRY,0,139,41,29,9,4,12,4,4,295,False,16,1626,133841,17756,0,12963,1436,0,177,137,109,1.0,0,20290,0,370,5,6,1,0,0,17,0,4,7,15.0,390.2962985162099,655.0945216699391,1.0,1.0,6.0,1626.2970395999998,0.3571428571428571,0.6512469219169262,0.0,0.0,0.0,4.0,3.75,0.1758424499672136,11.0,2.0,8229,8226,8234,8236,8304,8345
1956,KR_6927760609,6927760609,CLASSIC,14.2.556.3141,Diana,131.0,MIDDLE,False,0,1.0,6,0,0,13916,15.0,0,10,3,3630,5035,3630,22800,0,11,1.0,1,0,True,24,1,False,False,False,False,False,True,2,11698,11175.0,0,MIDDLE,0,0,3,1056,2031,3157,4646,3020,4645,3364,20,1.0,8,MIDDLE,0.0,3,2,375,102758,19613,15942,0,0,0,1,0,0,0,6,8,0,10909,1663,11796,4777,0,0.0,SOLO,0,66,38,44,7,5,14,3,4,72,False,7,1750,115824,22203,0,28302,1753,0,137,44,316,1.0,0,2156,926,563,1,1,11,0,0,13,1,5,2,14.0,400.9790337821767,761.0551531466818,0.0,1.0,1.0,1750.4588171,0.5185185185185185,0.4723495758310153,0.0,0.0,1.0,6.0,1.2727272727272727,0.2231503169792652,2.0,1.0,8112,8143,8138,8135,8226,8237
1957,KR_6950996794,6950996794,CLASSIC,14.3.558.8314,MissFortune,21.0,BOTTOM,True,1,1.0,3,0,0,6464,10.0,0,0,2,782,1926,782,3434,0,2,1.0,1,0,True,0,0,False,True,False,False,False,True,3,7304,7125.0,0,BOTTOM,0,0,0,0,2031,3142,1055,3009,6676,3363,13,2.0,6,NONE,588.0,3,2,509,1189,463,969,0,0,0,0,0,0,0,0,9,0,44675,8630,7210,4574,0,0.0,SUPPORT,0,42,20,12,3,3,7,2,4,263,False,3,908,46420,9482,0,8802,2370,64,119,48,33,2.0,0,555,389,622,0,0,0,0,0,5,1,0,5,9.0,482.1419752699352,625.9576535906947,0.0,1.0,0.0,908.9456469,0.5625,0.382742775596368,0.0,0.0,1.0,0.0,4.5,0.2902271100073097,14.0,1.0,8369,8304,8345,8347,8233,8236
1958,KR_6901844434,6901844434,CLASSIC,14.1.553.2414,Nautilus,111.0,JUNGLE,True,0,5.0,6,0,0,6523,10.0,0,0,1,155,3594,155,29179,0,9,0.0,0,1,True,0,0,False,False,False,False,False,True,0,5626,4300.0,0,JUNGLE,0,0,0,3068,1103,3047,0,0,0,3340,10,0.0,2,JUNGLE,0.0,0,1,246,25004,5135,4975,0,55,0,0,0,0,0,4,2,0,14819,1397,16478,6,0,0.0,NONE,0,49,41,62,3,9,11,4,4,59,False,40,1396,68948,6772,0,23085,6358,0,2,495,119,1.0,0,29124,240,1631,0,1,3,0,0,6,0,0,3,8.0,241.7091697566875,290.97107222998346,0.0,1.0,1.0,1396.6308629,0.2580645161290322,0.2819493222396432,29.20000004768372,0.0,0.0,0.0,0.8888888888888888,0.0890537280134926,0.0,0.0,8439,8401,8473,8242,8345,8347
1959,KR_6952718949,6952718949,CLASSIC,14.3.558.8314,Leblanc,7.0,MIDDLE,True,0,1.0,6,0,0,19371,18.0,0,15,7,4854,8533,4854,20132,0,6,2.0,2,0,True,6,1,False,False,False,False,False,False,5,17682,16450.0,0,MIDDLE,0,0,0,6655,3020,3157,4646,4645,1058,3364,31,5.0,20,MIDDLE,0.0,6,2,402,120679,44460,9846,0,4,0,0,0,0,0,14,3,0,15449,1962,21688,6473,0,0.0,SOLO,0,98,195,58,41,4,12,5,4,35,False,27,2110,142935,47085,0,34273,5998,0,162,69,211,1.0,0,6806,662,2738,0,1,7,0,0,31,2,3,7,26.0,502.69258607205086,1338.571784949344,1.0,0.0,1.0,2110.5416356,0.6666666666666666,0.8982314037420246,0.0,1.0,2.0,3.0,4.333333333333333,0.3629061769776263,31.0,3.0,8112,8139,8138,8135,8226,8210
1960,KR_7047699137,7047699137,CLASSIC,14.8.578.3867,Leona,89.0,UTILITY,False,0,13.0,19,0,0,10202,13.0,0,41,5,542,3051,542,41754,0,7,3.0,0,0,True,24,1,True,False,False,False,False,False,11,8484,8375.0,0,UTILITY,0,0,2,2504,3075,6660,3876,0,3009,3364,23,0.0,2,BOTTOM,0.0,0,1,543,25004,11000,10084,0,0,0,1,0,0,0,25,5,0,9360,5738,11428,6570,0,0.0,SUPPORT,0,72,43,44,11,6,4,8,3,62,False,74,1905,37949,16914,0,25749,2958,1497,24,123,118,7.0,0,3584,176,4235,0,1,10,0,0,97,3,6,49,21.0,267.138942874818,532.5564659924514,0.0,1.0,1.0,1905.6535594,0.6363636363636364,3.081451786692309,0.0,0.0,3.0,6.0,3.0,0.1305297138594379,3.0,1.0,8439,8463,8429,8242,8234,8232
1961,KR_7016994872,7016994872,CLASSIC,14.7.571.9528,Trundle,48.0,JUNGLE,False,0,0.0,1,0,0,5356,9.0,0,4,4,0,0,0,6348,0,2,2.0,0,0,True,4,0,False,False,False,False,False,True,1,4314,3025.0,0,JUNGLE,0,0,0,1102,3057,2055,1001,3044,0,3364,10,0.0,0,NONE,0.0,0,0,474,354,354,2133,0,75,0,0,0,0,0,11,2,0,47042,3002,10281,5269,1,0.0,SUPPORT,0,85,29,4,2,9,11,2,4,145,False,9,925,76675,3682,0,12427,8346,0,9,179,26,1.0,0,29279,326,12,0,0,1,0,0,15,3,3,4,1.0,279.7780595061448,238.83574829169189,0.0,0.0,0.0,925.1944623,0.1666666666666666,1.012600194789255,43.20000007748604,1.0,2.0,3.0,0.5,0.1214123124592976,14.200000017881392,1.0,8008,9111,9104,8014,8138,8105
1962,KR_6923042751,6923042751,CLASSIC,14.2.556.3141,Ekko,245.0,MIDDLE,True,0,11.0,6,0,0,24470,18.0,0,17,8,14599,42417,14599,41309,0,6,3.0,1,2,True,8,3,False,True,False,False,False,True,0,21008,20975.0,0,MIDDLE,1,2,1,3100,3152,3089,4646,3020,3135,3340,34,3.0,19,MIDDLE,0.0,8,4,973,264549,40123,17381,0,20,0,0,0,0,0,50,3,0,24420,4013,27961,5488,0,1.0,SOLO,0,137,51,112,11,6,4,6,12,95,False,44,2678,293225,46650,0,47506,13486,0,248,557,341,1.0,1,4254,2513,2164,3,6,6,0,0,38,3,2,20,25.0,470.604600306042,1044.9983047998871,0.0,4.0,6.0,2678.5100269,0.4716981132075472,0.8715604819639492,0.0,1.0,3.0,2.0,4.166666666666667,0.2188946122346943,22.0,2.0,8112,8143,8138,8135,8233,8237
1963,KR_6954044946,6954044946,CLASSIC,14.3.558.8314,Lucian,236.0,BOTTOM,False,0,3.0,5,0,0,9506,12.0,0,2,1,2508,9028,2508,8551,0,7,0.0,1,0,True,2,0,False,False,False,False,False,False,0,9709,9200.0,0,BOTTOM,0,0,1,1055,2031,3006,6675,6672,3035,3340,16,1.0,4,BOTTOM,333.0,2,2,355,7672,2552,5896,0,4,0,1,0,0,0,2,9,0,91736,12561,12920,5408,0,0.0,CARRY,0,59,38,40,10,4,7,5,4,168,False,0,1664,101274,15185,0,19328,3313,222,155,5,165,2.0,0,1865,72,512,1,1,7,0,0,9,0,3,2,9.0,350.0313636982718,547.4771456100073,0.0,1.0,1.0,1664.2562222,0.5,0.3446204223113802,0.0,0.0,0.0,3.0,1.2857142857142858,0.2312712632576366,4.0,0.0,8005,8009,9103,8014,8304,8345
1964,KR_6949246729,6949246729,CLASSIC,14.3.558.8314,Akshan,166.0,MIDDLE,False,0,0.0,8,0,0,16083,16.0,0,4,6,2086,7143,2086,25916,0,12,3.0,0,0,True,7,0,False,False,False,False,False,False,5,12523,12350.0,0,MIDDLE,0,0,3,3036,3142,2055,6676,1038,3111,3364,29,0.0,6,MIDDLE,517.0,0,1,398,8916,2224,10758,0,0,0,1,0,0,0,9,6,0,120980,19674,18664,6473,1,0.0,DUO,0,73,22,123,7,6,14,4,4,510,False,1,2103,136718,23211,0,30598,1779,0,192,10,383,1.0,0,6821,1312,1175,0,0,10,0,0,12,5,1,5,14.0,357.23710715341014,662.1302048735328,0.0,2.0,0.0,2103.3276349,0.4242424242424242,0.3550621438887959,0.0,0.0,3.0,1.0,1.1666666666666667,0.1695544403483975,37.99999997019768,1.0,8005,8009,9104,8014,8451,8473
1965,KR_7044730785,7044730785,CLASSIC,14.8.578.3867,Shaco,35.0,JUNGLE,False,0,1.0,5,0,0,10627,13.0,0,5,4,0,0,0,10621,0,6,3.0,0,0,True,2,0,False,False,False,False,False,False,0,10551,9925.0,0,JUNGLE,0,0,2,6698,3006,3134,6699,6690,0,3364,18,3.0,8,JUNGLE,0.0,4,1,713,35187,4326,6022,0,106,0,1,0,0,0,10,2,0,78506,7314,13839,4207,0,0.0,NONE,0,40,56,47,14,5,14,16,11,367,False,15,1630,144234,12628,0,20484,6386,0,20,583,143,1.0,0,30541,986,622,0,0,10,0,0,24,3,4,5,13.0,388.2487907659811,464.6698405236419,0.0,0.0,0.0,1630.6090005,0.7222222222222222,0.8984722597391157,42.500000059604645,6.0,3.0,4.0,2.1666666666666665,0.1893879077637139,4.000000029802322,1.0,9923,8143,8138,8105,8014,9104
1966,KR_7029875556,7029875556,CLASSIC,14.7.571.9528,Rell,526.0,UTILITY,True,1,1.0,17,0,0,8802,12.0,0,0,5,363,1661,363,21353,0,5,3.0,0,0,True,2,0,True,False,False,False,False,True,3,9203,8525.0,0,UTILITY,0,0,0,3869,3190,3158,3050,3110,0,3364,21,2.0,5,BOTTOM,0.0,2,1,248,11765,7906,3379,0,0,0,0,0,0,0,16,10,0,5969,2587,10055,5202,0,0.0,SUPPORT,0,94,53,53,8,7,14,6,4,242,False,59,1548,21195,11589,493,13544,830,0,15,189,59,1.0,0,3459,1095,110,0,1,1,0,0,53,3,3,30,22.0,356.48072894433545,448.91500039180943,1.0,2.0,1.0,1548.992996,0.6111111111111112,2.07620243204295,0.0,0.0,3.0,3.0,4.4,0.1199035015689694,1.0,1.0,8439,8401,8473,8242,8347,8306
1967,KR_6987861888,6987861888,CLASSIC,14.5.565.1230,Jhin,202.0,BOTTOM,False,0,0.0,4,0,0,10409,13.0,0,0,6,1333,3649,1333,8713,0,7,4.0,0,0,True,0,0,False,True,False,False,False,False,3,10498,10530.0,0,BOTTOM,0,0,1,6697,3142,3814,0,0,3009,3363,27,1.0,4,JUNGLE,1200.0,2,1,701,392,142,7230,0,0,0,1,0,0,0,7,9,0,114622,11977,11570,5528,0,0.0,NONE,0,78,38,7,23,5,1,4,4,212,False,20,1762,115621,12276,0,19677,2361,0,190,56,207,1.0,0,606,156,875,0,0,9,0,0,20,4,2,8,8.0,357.3650159093386,417.8938958216405,0.0,1.0,0.0,1762.5951498,0.2962962962962963,0.7030186746820349,0.0,0.0,4.0,2.0,1.1428571428571428,0.1154062702075179,65.0,1.0,8128,8139,8138,8135,8014,8009
1968,KR_7049069715,7049069715,CLASSIC,14.8.578.3867,Pantheon,80.0,UTILITY,False,1,1.0,0,0,0,2402,6.0,0,3,2,0,0,0,2144,0,2,0.0,0,0,True,3,0,False,False,False,False,False,True,0,3049,2600.0,0,UTILITY,0,0,0,3866,3134,3133,0,0,0,3340,9,1.0,2,NONE,0.0,2,1,519,0,0,1749,0,0,0,0,0,0,0,10,5,0,4935,2683,3270,1113,0,0.0,SUPPORT,0,13,8,7,0,2,4,2,14,121,False,6,697,6866,3082,0,5112,263,0,7,7,18,1.0,0,1931,399,92,0,0,0,0,0,6,0,0,6,2.0,262.1040598452971,264.97980149500773,0.0,0.0,0.0,698.0230594,0.5,0.5758116472662821,0.0,0.0,0.0,0.0,1.0,0.1873073438584911,2.0,1.0,8010,9111,9105,8014,8126,8105
1969,KR_7029215892,7029215892,CLASSIC,14.7.571.9528,Zed,238.0,MIDDLE,True,0,0.0,1,0,0,13142,15.0,0,3,7,3435,3435,3435,8612,0,1,3.0,0,0,True,11,1,False,True,False,False,False,True,8,9076,8125.0,0,MIDDLE,0,0,0,6692,3035,0,2022,1001,6699,3364,21,2.0,10,NONE,0.0,8,1,618,5279,1522,2739,0,0,0,0,0,0,0,8,8,0,80465,17608,7261,5269,0,0.0,SUPPORT,0,68,53,62,10,5,14,1,4,387,False,5,1198,87804,19823,0,10762,2624,0,149,64,26,1.0,0,2060,692,760,0,0,1,0,0,15,3,2,6,11.0,454.2995992617279,992.188472518294,0.0,0.0,0.0,1198.7828801,0.4230769230769231,0.7927956737710116,0.0,0.0,3.0,2.0,11.0,0.324386164636628,62.0,4.0,8112,8139,8138,8106,8237,8210
1970,KR_6917930967,6917930967,CLASSIC,14.2.555.1545,Zed,238.0,MIDDLE,True,0,2.0,8,0,0,16124,16.0,0,4,16,84,8050,84,8957,0,2,3.0,0,1,True,11,12,False,False,False,False,False,True,21,12290,11862.0,0,MIDDLE,0,1,0,3142,2020,6699,3158,3814,1036,3364,35,1.0,8,MIDDLE,0.0,7,1,238,8475,1273,2396,0,4,0,0,0,0,0,17,8,0,105547,19194,12321,3153,0,0.0,SOLO,0,94,70,120,19,4,14,4,4,170,False,5,1871,115383,21571,0,14900,3688,0,180,115,20,1.0,0,1360,1104,182,1,1,4,0,0,23,3,5,5,16.0,393.95667873464697,691.4489314819253,0.0,3.0,1.0,1871.8659725,0.4210526315789473,0.7403848172335205,0.0,0.0,3.0,5.0,8.0,0.2159932147485349,5.0,2.0,8112,8143,8138,8106,8014,9111
1971,KR_6976353871,6976353871,CLASSIC,14.4.562.8237,Aphelios,523.0,BOTTOM,False,0,0.0,3,0,0,8465,11.0,0,7,2,0,0,0,10737,0,10,0.0,0,0,True,0,0,False,False,False,False,False,False,0,7415,6550.0,0,BOTTOM,0,0,1,1055,6672,1038,3006,1018,0,3340,11,0.0,2,BOTTOM,383.0,0,1,347,3502,356,7319,0,0,0,1,0,0,0,0,2,0,70572,9683,13455,5910,0,0.0,SOLO,0,64,109,0,4,4,7,3,4,364,False,6,1536,74075,10039,0,21862,3593,607,146,63,235,2.0,0,0,0,1086,0,0,8,0,0,6,0,2,2,5.0,289.6330641314024,392.1512063064026,0.0,0.0,0.0,1536.1054008,0.2631578947368421,0.2350724858621333,0.0,0.0,0.0,2.0,0.5,0.1297709736731662,7.0,1.0,8008,9101,9103,8017,8233,8236
1972,KR_6969910947,6969910947,CLASSIC,14.4.562.8237,Darius,122.0,TOP,True,1,0.0,3,0,0,13219,15.0,0,6,2,1776,3172,1776,31948,0,9,0.0,1,0,True,0,0,False,True,False,False,False,False,0,10622,10050.0,0,TOP,1,1,0,6631,3742,3051,1055,3057,3047,3340,25,1.0,6,TOP,0.0,4,2,453,0,0,8461,0,18,0,0,0,0,0,3,6,0,116198,16677,25304,7,0,0.0,SOLO,0,75,60,23,4,5,6,5,4,248,False,20,1845,126170,18654,0,39150,7039,0,139,171,248,1.0,0,9972,1977,5384,1,1,4,0,0,4,0,2,2,9.0,345.2888749721268,606.3739397187499,0.0,1.0,1.0,1845.8450643,0.18,0.1425940068737226,0.0,0.0,0.0,2.0,1.0,0.1494698486288839,5.0,1.0,8010,9111,9104,8299,8234,8275
1973,KR_6991389336,6991389336,CLASSIC,14.5.565.1230,LeeSin,64.0,JUNGLE,True,0,0.0,8,1,0,11218,13.0,0,2,6,925,43620,925,31066,0,2,4.0,0,3,True,0,5,True,False,False,False,False,False,0,8109,6975.0,0,JUNGLE,0,1,0,3044,6610,2055,3047,3133,0,3340,20,0.0,0,JUNGLE,104.0,0,0,546,28515,1050,8013,0,152,0,0,1,0,0,7,2,0,85839,4065,25071,6309,0,0.0,NONE,0,192,192,145,4,15,11,4,4,88,False,10,1509,208812,5560,839,33329,22610,0,5,590,45,1.0,0,94456,444,245,0,4,0,0,0,23,5,1,11,8.0,322.3991485117825,221.0550635602164,1.0,3.0,4.0,1509.3058349,0.2758620689655172,0.9539106868911252,54.00000008940697,19.0,4.0,1.0,4.0,0.0640544379492327,34.00000011920929,2.0,8010,9111,9104,8014,8347,8304
1974,KR_6930465926,6930465926,CLASSIC,14.2.556.3141,RekSai,421.0,JUNGLE,False,0,2.0,8,0,0,12979,14.0,0,1,8,0,23263,0,25937,0,9,3.0,0,1,True,6,0,False,False,False,False,False,False,0,10940,10050.0,0,JUNGLE,0,0,1,3156,6698,3111,2055,2019,3133,3340,27,1.0,7,JUNGLE,0.0,4,1,400,0,0,11955,0,147,0,1,0,1,0,3,2,0,149361,9833,16288,6473,0,0.0,NONE,0,146,70,80,4,11,11,4,4,343,False,19,1753,214593,11098,0,29145,11751,0,23,303,246,1.0,0,65230,1264,900,0,0,7,0,0,29,4,2,13,15.0,374.4117356348183,379.8313102145215,0.0,1.0,0.0,1753.1501754,0.3409090909090909,1.022764351170797,54.00000008940697,4.0,3.0,2.0,1.6666666666666667,0.1182998924021798,3.800000011920929,1.0,9923,8143,8138,8105,8347,8304
1975,KR_6979378113,6979378113,CLASSIC,14.5.565.1230,Veigar,45.0,MIDDLE,True,0,0.0,7,0,0,13213,15.0,0,7,7,9243,16152,9243,4750,0,1,4.0,0,0,True,5,4,False,False,False,False,False,True,3,12161,10025.0,0,MIDDLE,1,2,0,4630,3020,2055,4645,1026,6655,3364,19,2.0,8,MIDDLE,0.0,5,1,1120,151995,24017,7788,0,4,0,0,0,0,0,0,3,0,8647,406,3663,6498,0,0.0,SOLO,0,142,68,27,11,3,12,3,4,276,False,11,1467,163478,24424,0,11687,1563,0,189,62,38,1.0,0,2835,0,234,2,4,1,0,0,16,5,1,9,15.0,497.10053669921047,998.3550771851908,1.0,0.0,4.0,1467.8609633,0.4054054054054054,0.6661175730736256,0.0,0.0,4.0,1.0,15.0,0.2819926788727547,68.00000002980232,2.0,8229,8226,8234,8237,8345,8347
1976,KR_6979378113,6979378113,CLASSIC,14.5.565.1230,Samira,360.0,BOTTOM,True,0,1.0,0,0,0,11069,13.0,0,0,1,4838,14762,4838,8692,0,5,0.0,3,0,True,1,0,False,False,False,False,False,True,1,13572,11530.0,0,BOTTOM,1,1,0,1055,3006,6676,3031,6673,1036,3340,17,4.0,17,BOTTOM,704.0,8,3,309,7169,2223,8783,0,12,0,0,0,0,0,1,4,0,91702,20411,10951,4025,0,0.0,CARRY,0,94,14,28,5,5,7,4,4,215,False,5,1467,108450,23591,0,20123,8040,492,132,55,100,3.0,2,9578,956,389,2,2,1,0,0,10,0,1,7,17.0,554.7857994247336,964.3336328872724,1.0,0.0,2.0,1467.8609633,0.4594594594594595,0.4467723773605254,0.0,1.0,0.0,1.0,3.4,0.2723830735971053,18.0,1.0,8010,9111,9103,8299,8135,8139
1977,KR_6934753667,6934753667,CLASSIC,14.2.556.3141,Sylas,517.0,MIDDLE,True,0,6.0,12,0,0,13563,15.0,0,9,9,3514,9924,3514,15713,0,2,2.0,0,0,True,4,0,False,True,False,False,False,True,8,10750,9225.0,0,MIDDLE,0,0,0,4646,2055,3158,6657,3041,1052,3364,23,2.0,11,MIDDLE,0.0,7,1,893,75488,25090,7470,0,8,0,0,0,0,0,42,3,0,7125,48,20544,5526,0,0.0,SOLO,0,58,57,119,18,4,4,3,12,439,False,19,1440,83741,25259,0,28211,11243,2017,90,201,65,3.0,0,1128,120,195,2,3,1,0,0,20,3,2,5,23.0,447.64004990770144,1051.7323221461709,1.0,1.0,3.0,1440.9940325,0.5227272727272727,0.8735127987746747,0.0,3.0,2.0,2.0,11.5,0.2639583214464636,13.0,3.0,8112,8143,8138,8105,8210,8237
1978,KR_6981883892,6981883892,CLASSIC,14.5.565.1230,Nocturne,56.0,JUNGLE,True,1,0.0,7,1,0,21934,18.0,0,22,0,1069,72635,1069,49573,0,13,0.0,0,4,True,20,4,False,False,False,False,False,True,0,15784,13550.0,0,JUNGLE,0,1,0,6692,3047,3073,6696,6333,0,3340,24,1.0,5,JUNGLE,0.0,2,1,487,1068,683,31953,0,184,0,0,0,0,0,14,2,0,244606,11713,37150,6522,1,0.0,NONE,0,139,31,18,19,13,11,4,4,36,False,157,3112,332316,14324,0,72818,33244,0,16,515,501,1.0,0,86642,1926,3714,0,1,5,0,0,10,0,0,5,12.0,304.3113113716714,276.1659474323958,1.0,5.0,1.0,3112.165383,0.2608695652173913,0.2041925837286566,48.000000059604645,2.0,0.0,0.0,0.9230769230769232,0.0716220717197171,47.20000010728836,1.0,8008,9111,9104,8014,8106,8138
1979,KR_7043606214,7043606214,CLASSIC,14.8.578.3867,Jinx,222.0,BOTTOM,False,0,9.0,10,0,0,11392,13.0,0,31,1,2160,3264,2160,6398,0,6,0.0,0,0,True,24,1,False,False,False,False,False,False,2,10396,9575.0,0,BOTTOM,0,0,2,3006,1055,6672,3046,1038,1037,3340,19,0.0,3,BOTTOM,531.0,0,1,498,912,492,10694,1,0,0,1,0,0,0,4,4,0,107465,17340,5907,4761,0,0.0,CARRY,0,91,45,17,13,4,6,3,4,295,False,17,1862,113128,17833,0,17012,3546,0,176,68,109,1.0,0,4750,0,410,1,1,9,0,0,24,0,6,11,13.0,334.9061933075885,574.480329034949,0.0,0.0,1.0,1862.5305243,0.52,0.7737558835217719,0.0,0.0,0.0,8.0,2.1666666666666665,0.1650222232335417,10.0,1.0,8008,8009,9103,8014,8233,8236
1980,KR_6966459458,6966459458,CLASSIC,14.4.562.1960,Jhin,202.0,BOTTOM,True,0,0.0,9,0,0,16694,17.0,0,1,6,13629,37140,13629,9055,0,7,3.0,2,0,True,0,0,False,True,False,False,False,False,0,17308,16925.0,0,BOTTOM,0,1,0,3095,3036,3094,6676,3009,3031,3363,23,3.0,12,BOTTOM,3680.0,5,2,550,10431,1011,10434,0,0,0,0,0,0,0,16,4,0,234821,33155,10669,5528,0,0.0,CARRY,0,82,47,20,40,5,1,5,4,199,False,23,2016,250170,34973,0,22475,6024,0,249,129,197,1.0,0,4916,806,1371,4,7,4,0,0,12,3,1,7,21.0,515.0621406995316,1040.760979562339,1.0,2.0,7.0,2016.2286544,0.525,0.3730433131823689,0.0,0.0,3.0,1.0,3.0,0.2361955724586633,84.0,4.0,8021,8009,9103,8014,8234,8236
1981,KR_7054838106,7054838106,CLASSIC,14.9.580.2108,DrMundo,36.0,TOP,True,0,0.0,3,0,0,8914,12.0,0,0,1,2974,3716,2974,11286,0,5,0.0,0,0,True,0,0,False,False,False,False,False,True,10,5921,4600.0,0,TOP,0,0,0,1054,3084,3047,0,0,0,3340,14,0.0,2,NONE,0.0,0,1,225,17033,8517,5535,0,0,0,0,0,0,0,0,1,0,52912,5992,15928,6334,0,0.0,SUPPORT,0,68,35,47,4,2,6,3,4,353,False,11,1104,70162,14509,0,21677,7552,0,107,98,55,1.0,0,216,0,213,0,1,1,0,0,3,0,0,2,5.0,320.3444091306677,784.9974955790964,0.0,0.0,1.0,1109.0224474,0.2083333333333333,0.1719765040125049,0.0,0.0,0.0,0.0,1.0,0.2437429093743149,31.0,1.0,8437,8446,8444,8451,8299,9111
